distance_km,hour_of_day,day_of_week,is_raining,travel_time_minutes,road_qualities,congestion_levels,type_of_road,checkpoints
24.13,10,3,0,69.38,2,2,0,1
20.65,8,0,0,58.05,2,4,0,3
16.86,10,0,1,74.39,1,5,0,4
14.78,20,0,1,39.7,1,5,1,3
27.75,21,5,0,66.9,0,3,0,3
3.11,13,0,0,13.71,1,4,0,4
9.14,18,3,0,36.51,1,4,0,3
11.15,21,4,0,24.87,0,1,0,2
23.69,8,0,1,74.56,2,2,1,4
29.78,6,2,1,80.66,1,3,0,1
7.98,14,3,0,24.39,0,5,0,2
26.35,14,4,0,38.16,1,1,0,1
25.09,22,5,0,50.91,1,4,0,0
7.52,7,0,0,16.36,0,2,0,1
12.58,14,4,0,34.1,2,5,0,4
12.88,18,2,0,33.83,2,1,0,1
29.37,10,3,0,89.23,2,4,1,0
6.25,14,3,0,17.16,2,5,0,3
24.18,18,5,0,63.72,2,5,0,4
10.69,6,5,0,23.58,1,4,0,2
22.2,20,5,0,48.59,1,4,0,2
13.18,9,4,0,36.94,2,3,0,1
17.77,9,0,1,75.23,1,5,1,2
25.15,15,1,0,44.47,1,4,0,0
24.32,11,3,1,51.67,2,1,0,2
26.13,17,1,1,110.6,2,2,0,1
2.73,21,6,0,9.14,1,3,0,2
21.07,8,3,0,79.31,1,4,1,3
5.06,19,5,1,19.55,1,2,0,3
13.06,6,0,0,28.71,1,3,0,2
16.91,15,0,1,54.49,1,5,0,4
12.68,20,3,0,22.92,2,2,0,2
16.07,12,4,0,36.49,1,3,0,3
29.9,9,6,0,85.24,0,4,0,3
4.92,19,5,0,10.29,2,4,0,0
20.59,21,0,1,53.29,1,3,0,1
12.48,19,6,0,30.73,2,5,0,0
4.86,8,6,0,17.92,1,3,0,4
5.6,22,0,0,9.95,2,1,0,1
28.53,19,2,0,99.53,0,3,0,2
26.51,8,6,0,63.27,0,3,0,2
27.3,8,0,0,88.17,1,4,0,4
29.75,17,2,0,107.66,1,5,0,3
7.04,10,0,0,28.62,1,3,0,2
11.31,15,0,0,17.95,1,2,0,0
20.41,14,6,0,41.7,2,4,0,3
15.03,6,4,1,50.25,1,4,0,2
13.13,18,4,0,44.63,2,3,0,3
11.38,8,5,0,26.3,2,2,0,1
18.22,16,0,0,31.49,2,3,0,2
17.69,21,5,0,30.82,2,2,0,2
5.68,11,5,0,17.58,1,4,0,3
14.68,8,5,0,23.97,1,2,1,1
17.05,11,5,0,30.5,1,3,0,0
17.54,13,3,0,28.3,1,1,0,1
7.09,18,6,0,11.8,1,1,0,0
22.53,17,6,0,52.66,1,2,0,4
1.73,15,3,0,5.04,1,3,0,1
11.29,8,0,1,37.5,2,5,0,0
23.63,9,3,0,74.93,2,1,0,3
17.35,6,0,0,33.89,2,4,0,0
8.57,18,4,0,35.15,1,3,0,4
21.15,9,6,0,51.02,0,3,0,0
17.45,16,1,0,25.74,2,1,0,1
24.09,16,2,0,52.02,1,5,0,0
22.32,17,6,0,44.75,2,4,0,1
18.69,16,3,0,44.46,2,5,0,4
15.16,11,3,1,34.2,1,4,0,0
4.86,17,4,0,13.05,1,1,0,0
8.58,14,3,0,22.47,1,3,0,4
13.15,15,0,0,24.5,1,4,0,0
18.38,8,0,0,52.81,1,3,0,1
15.9,8,1,0,52.05,2,2,1,2
9.36,21,1,0,23.38,0,2,0,2
1.19,8,6,0,3.78,1,1,1,1
15.39,15,1,0,16.91,1,1,1,0
9.28,16,0,0,15.45,1,1,0,1
22.3,13,5,1,58.05,2,2,0,4
1.69,11,5,0,5.36,1,4,0,1
17.96,16,1,0,41.25,2,5,0,2
28.3,17,1,0,83.99,2,1,0,3
6.06,21,0,0,19.22,2,5,0,4
14.68,18,4,1,69.63,1,5,0,0
3.65,8,6,0,9.22,1,2,0,1
19.14,20,3,0,41.16,2,4,0,4
16.97,19,6,0,35.75,2,2,0,2
12.81,19,2,0,21.88,2,1,1,0
16.12,10,5,1,41.06,1,2,0,1
27.0,19,5,0,61.2,1,2,0,1
6.69,13,0,1,16.94,2,2,0,0
1.65,20,6,0,8.55,1,1,0,3
25.99,20,0,0,50.63,0,1,0,3
17.74,11,2,0,41.78,0,2,0,4
26.83,13,6,0,40.23,2,2,0,1
18.31,11,2,0,48.74,0,5,0,4
24.49,20,1,0,47.15,1,4,0,0
13.46,8,6,0,43.56,1,5,0,4
22.75,15,2,0,50.66,1,4,0,1
27.48,20,3,0,52.44,2,4,0,3
17.59,21,3,1,54.89,0,2,0,3
6.24,22,5,0,13.01,1,5,0,0
8.8,16,3,0,20.65,1,4,0,2
6.76,21,6,0,22.02,1,4,0,4
8.16,10,3,1,27.72,1,1,0,0
9.89,10,3,0,38.99,2,4,0,3
17.1,19,1,0,44.98,2,2,0,1
18.05,13,5,0,34.6,1,3,0,1
13.37,10,0,0,42.55,1,1,0,2
18.85,12,5,0,39.93,1,3,0,2
3.37,21,5,1,13.05,2,2,0,3
3.55,19,5,0,10.72,1,3,0,2
5.98,10,2,0,25.21,0,4,0,2
16.02,14,0,1,41.56,2,3,0,1
7.21,9,2,0,34.85,1,5,0,4
9.22,9,1,1,26.73,1,2,1,1
12.61,21,1,1,37.6,1,5,0,1
24.54,22,4,0,54.13,0,3,0,3
1.4,20,4,0,8.78,2,5,0,3
19.83,9,1,0,59.34,2,1,0,4
20.4,11,1,0,39.69,1,3,0,0
24.16,21,2,0,54.57,1,5,0,2
28.05,9,1,0,93.23,1,4,0,2
1.58,11,6,0,4.92,1,3,0,1
5.46,10,0,0,17.26,1,1,0,1
26.7,21,2,0,57.84,1,4,0,4
14.3,21,1,0,28.7,1,3,0,2
17.37,15,2,0,36.48,1,4,0,1
20.23,14,2,1,45.95,1,3,0,1
20.69,9,3,0,67.97,1,3,0,3
28.02,19,4,0,62.61,1,2,0,0
29.91,9,2,0,127.52,1,5,0,4
21.88,17,5,0,51.18,1,3,0,0
9.33,15,6,0,14.99,1,1,0,0
26.51,9,6,1,89.48,1,5,0,4
2.43,18,2,0,10.5,1,2,0,2
7.7,18,5,0,21.81,1,5,0,1
27.02,19,6,0,79.08,1,5,0,4
8.43,6,3,0,16.69,1,3,0,1
7.4,21,1,0,16.79,2,1,0,3
5.01,20,2,0,9.53,1,3,0,0
25.91,10,3,0,76.62,2,1,0,3
15.5,11,0,0,19.97,2,1,0,0
20.57,11,3,0,45.48,1,4,0,2
7.93,8,4,0,29.46,2,3,0,4
22.98,21,4,0,43.66,1,2,0,2
23.04,17,1,0,68.97,0,5,0,0
10.07,9,5,0,27.53,2,4,0,3
12.91,6,1,0,18.52,2,2,0,0
7.08,9,6,0,21.26,1,3,0,2
29.32,6,5,0,35.39,1,1,1,2
19.72,13,5,0,37.34,2,3,0,3
28.1,10,5,0,54.25,2,3,1,3
9.8,7,5,0,21.53,1,4,0,2
23.67,17,4,0,75.27,1,2,0,0
23.21,22,6,1,65.68,1,4,0,0
21.06,12,4,1,60.28,1,2,0,4
29.0,16,2,0,61.06,2,4,0,2
12.41,9,6,0,34.51,1,5,0,4
4.79,10,4,0,15.38,2,1,0,2
20.48,11,1,0,25.26,2,1,1,4
22.15,16,4,0,34.16,1,1,0,1
17.68,6,6,1,50.49,0,5,0,0
7.0,15,6,0,15.66,1,5,0,0
15.63,16,1,0,30.67,0,1,0,1
10.05,22,0,0,22.02,1,1,0,3
13.4,13,6,0,26.22,0,2,0,1
19.71,18,4,0,50.45,1,2,0,0
22.61,21,1,0,33.73,1,3,1,2
7.73,7,5,0,23.43,1,4,0,4
12.75,10,6,0,22.92,1,2,0,0
8.81,8,3,0,21.59,2,2,0,1
6.76,22,5,0,15.76,1,2,0,2
23.72,21,2,1,51.19,1,2,0,0
27.37,11,6,0,51.99,2,5,0,1
11.74,12,1,0,21.09,2,3,0,0
22.79,19,5,0,38.87,2,2,0,1
27.01,11,4,0,56.93,1,4,0,1
25.54,13,4,0,42.01,1,2,0,0
6.3,20,6,0,20.28,0,5,0,2
28.73,20,0,0,31.09,1,1,1,0
11.92,20,3,0,18.57,1,1,0,0
10.84,21,6,0,24.55,1,3,0,2
2.81,6,1,0,4.15,1,1,0,0
15.1,16,5,1,41.76,1,2,0,4
4.16,10,3,1,26.51,1,5,0,4
8.21,10,0,1,36.6,1,3,0,4
10.19,11,6,0,18.72,1,2,0,1
24.46,7,2,1,38.18,2,1,1,3
26.39,11,3,0,47.87,2,4,0,0
9.77,19,0,0,28.1,1,2,1,3
25.9,16,6,0,40.52,2,4,1,4
25.86,9,6,0,63.35,0,4,0,2
23.17,14,1,0,47.0,1,3,0,4
5.25,8,6,0,14.03,0,5,0,0
21.02,21,2,0,32.93,2,1,0,3
28.41,16,6,0,62.19,0,1,0,3
20.79,9,4,0,50.77,1,2,0,1
10.62,6,0,0,17.78,2,1,0,2
15.52,21,4,0,35.4,1,3,0,4
19.73,21,6,0,22.68,2,1,1,2
15.81,16,2,1,39.6,0,2,1,0
4.48,13,0,0,9.02,1,1,0,1
10.05,6,0,0,24.56,2,5,1,4
24.27,14,6,0,49.84,1,4,0,0
25.98,17,2,0,73.52,2,4,0,2
4.98,13,1,0,10.97,2,4,0,1
28.62,22,0,0,65.75,1,5,0,4
10.54,15,2,1,29.52,1,3,0,2
20.21,12,3,0,39.86,1,2,0,4
22.8,11,4,0,58.09,0,5,0,1
24.55,20,0,0,41.06,1,2,0,1
28.43,7,3,0,38.15,2,3,1,2
10.07,19,0,0,35.26,1,5,1,4
25.9,15,1,0,42.58,2,1,0,3
4.82,21,6,0,8.56,2,3,0,0
21.45,12,2,0,40.67,2,4,0,1
22.52,13,0,0,52.88,2,5,0,4
20.65,15,2,0,40.56,2,3,0,2
8.32,20,5,0,16.74,2,3,0,2
26.32,13,0,0,38.81,2,5,1,1
5.9,18,1,0,18.6,2,4,0,1
2.56,17,1,0,15.28,2,4,0,3
21.81,13,6,0,40.15,2,3,0,2
14.79,20,6,0,32.79,1,2,0,4
25.62,17,3,0,84.33,1,3,0,0
12.12,16,1,0,25.5,1,5,0,0
5.88,19,2,0,25.47,1,5,0,3
25.26,18,5,0,76.45,1,5,0,4
16.92,9,1,0,47.59,2,4,0,0
6.49,22,0,0,10.5,1,1,0,0
21.89,14,1,0,64.64,0,5,0,4
15.82,12,5,0,37.22,2,5,0,4
18.53,6,2,0,20.58,2,2,1,1
14.37,12,0,0,20.74,2,2,0,0
25.03,12,3,0,40.91,2,3,0,0
25.06,12,3,0,54.07,1,3,0,3
21.57,13,3,0,38.07,1,3,0,1
4.06,21,6,1,13.28,1,5,0,1
25.33,8,0,0,71.21,0,2,0,0
20.46,18,3,0,72.99,1,3,0,2
21.21,15,6,0,36.64,2,2,0,2
11.53,12,1,0,30.96,2,5,0,4
26.5,10,0,1,86.65,1,5,0,1
22.04,12,0,0,36.46,1,3,0,0
4.27,22,0,1,11.87,1,5,0,0
12.83,9,4,0,39.26,0,5,0,0
26.71,21,6,0,43.07,2,2,0,3
2.37,15,2,0,7.9,1,1,0,2
28.88,8,4,0,92.31,2,4,0,3
20.7,8,4,0,61.85,2,3,0,0
19.31,22,4,0,30.21,1,1,0,0
8.85,15,2,0,17.78,2,3,0,1
8.21,22,4,0,14.32,1,1,0,1
28.32,22,3,0,62.08,1,5,0,2
9.65,9,0,0,38.51,1,3,0,4
23.49,11,0,0,37.68,1,1,0,0
12.4,17,6,0,21.96,1,4,1,1
5.04,22,1,0,12.53,1,5,1,2
1.31,22,5,0,8.59,1,3,0,3
16.78,15,3,1,46.5,1,3,0,0
29.3,12,2,0,44.99,2,1,0,4
11.7,21,5,0,26.12,1,3,0,2
11.36,18,0,0,39.6,2,5,0,4
10.98,8,4,0,36.67,0,2,0,0
16.1,7,6,0,24.25,2,1,0,2
13.78,21,6,0,30.42,1,4,0,1
26.52,11,1,0,58.66,0,3,0,4
15.66,11,1,0,40.21,1,5,0,3
15.72,18,0,0,55.23,1,3,0,3
5.01,12,3,1,21.03,1,4,0,4
29.5,10,6,0,52.17,2,5,1,0
8.25,12,5,0,14.17,2,4,0,0
3.13,7,1,0,6.16,1,5,0,0
20.23,22,0,0,40.37,1,2,0,3
18.27,18,3,0,60.7,1,5,1,3
13.04,21,0,0,25.64,2,4,0,1
13.24,7,0,0,20.52,1,1,0,0
23.77,10,3,1,93.73,1,2,1,3
6.68,12,3,0,18.84,1,3,0,3
24.79,16,3,0,47.77,0,2,0,0
19.81,16,0,0,30.27,1,2,0,0
13.15,22,1,0,32.74,0,3,0,3
14.28,21,2,0,39.82,1,5,0,4
8.44,18,2,0,37.51,1,2,0,3
22.81,10,0,1,78.28,2,2,0,1
15.87,21,0,0,17.15,2,1,1,2
10.3,21,1,0,15.51,1,1,0,0
18.29,21,3,0,39.28,1,4,0,1
29.88,19,0,0,97.36,1,3,0,4
13.62,11,6,0,33.01,1,5,0,2
27.7,7,4,0,69.3,1,5,0,3
11.01,19,3,1,39.33,1,4,0,0
2.59,21,6,0,11.17,1,5,0,3
6.92,18,0,0,20.42,1,5,1,1
13.14,20,4,0,19.82,1,1,0,0
7.37,17,6,0,25.12,1,5,0,3
1.01,14,5,0,2.07,2,5,0,0
27.54,19,1,0,87.77,2,4,0,1
25.47,9,4,0,96.4,2,4,0,3
22.53,13,0,0,34.54,2,2,0,2
5.87,13,2,0,19.6,1,5,0,4
4.49,21,6,0,15.26,2,5,0,3
2.96,15,0,0,6.16,1,5,0,0
22.0,22,2,0,36.53,1,1,0,3
27.94,6,1,0,57.59,1,5,0,0
13.49,15,1,0,24.88,0,1,0,1
4.46,9,3,0,23.3,2,2,0,4
15.86,6,6,0,25.58,2,3,0,0
11.12,9,3,0,38.34,1,5,0,3
11.87,9,2,0,34.33,1,4,0,1
19.02,9,2,0,65.24,2,4,0,2
21.84,22,1,0,52.28,1,5,0,3
4.21,14,4,0,13.83,1,1,0,4
2.03,18,2,1,9.25,1,4,0,1
29.84,9,2,0,99.44,2,4,0,3
7.75,10,6,0,17.38,0,2,0,0
2.56,18,4,1,10.28,2,2,0,0
6.51,21,3,0,8.98,2,2,0,0
2.13,10,3,0,13.8,1,4,0,3
12.36,13,2,0,30.22,1,4,0,4
24.27,21,6,0,48.37,1,5,0,0
10.9,6,3,0,29.05,1,5,0,3
13.88,11,3,0,28.71,0,1,0,3
20.59,16,5,0,49.91,1,4,0,4
15.76,21,6,0,26.59,1,5,1,1
25.98,10,3,0,84.89,1,5,0,1
26.12,21,1,0,49.0,1,2,0,3
1.29,12,0,0,3.99,1,2,0,1
23.56,6,2,0,43.61,1,2,0,2
14.36,14,2,0,33.64,2,3,0,4
29.68,18,1,0,110.06,1,5,0,3
15.01,20,0,0,24.51,0,2,1,1
29.62,8,0,0,94.09,1,2,0,1
22.88,15,1,0,51.65,2,4,0,4
8.21,14,4,0,12.48,1,2,0,0
16.61,18,4,0,49.14,2,4,0,1
29.77,21,0,0,45.46,2,1,0,4
25.87,8,4,0,96.57,1,2,0,0
3.82,20,4,1,15.52,1,4,0,3
21.48,22,4,0,35.33,1,2,0,0
11.02,19,0,0,33.27,1,1,0,1
1.2,12,4,0,7.9,1,2,0,3
12.7,21,2,0,30.2,1,4,0,3
7.81,13,5,0,9.68,2,1,0,0
24.75,9,0,0,76.71,1,1,0,3
10.78,20,1,0,17.6,1,1,0,0
25.0,10,4,0,90.23,1,3,0,0
1.02,18,3,0,3.04,1,4,0,0
9.93,11,0,0,24.38,2,3,0,4
7.99,10,6,0,15.71,1,1,0,1
7.77,22,1,0,19.77,2,3,0,3
2.98,12,5,0,8.9,1,2,0,2
6.43,11,2,0,13.08,2,3,0,1
17.11,7,6,1,49.5,1,5,0,2
9.45,16,1,0,11.61,2,1,0,0
13.1,12,4,1,34.49,2,1,0,3
11.93,13,3,0,24.8,2,4,0,1
26.4,10,4,0,80.78,1,2,0,2
27.25,21,1,0,47.59,1,4,1,2
15.3,19,0,0,41.58,1,3,1,2
10.57,17,6,0,23.15,2,5,0,1
4.1,22,3,0,16.93,1,5,0,4
28.65,10,6,0,53.42,2,5,1,0
2.75,19,6,0,13.23,1,5,0,3
9.63,11,3,0,14.82,1,2,1,2
9.64,20,1,0,17.93,1,3,0,1
10.29,12,5,0,26.98,1,5,0,2
5.76,19,5,0,10.21,1,1,1,1
23.71,6,4,0,49.43,1,3,0,4
4.55,11,1,0,12.68,0,2,0,2
19.41,8,3,0,76.15,2,5,0,2
4.59,10,1,0,15.8,1,2,1,3
3.05,17,3,0,10.6,2,5,0,1
27.37,16,6,0,32.26,1,1,1,1
6.51,18,4,0,29.74,2,3,0,4
24.82,21,0,0,28.39,1,1,1,2
16.79,22,6,0,48.67,0,5,0,3
3.26,22,0,0,6.86,1,4,0,0
28.71,16,1,0,59.06,1,3,0,3
8.16,15,3,0,18.86,1,2,0,3
25.93,21,0,0,42.4,2,5,1,3
5.9,7,6,0,13.53,2,1,0,3
25.76,22,3,1,59.95,1,4,0,2
1.38,15,4,0,8.59,2,5,0,3
15.84,18,6,0,35.7,1,2,0,1
23.31,17,1,1,81.61,1,1,0,1
28.11,20,3,0,56.15,1,3,0,3
27.37,12,1,1,79.03,2,4,0,1
24.77,18,3,0,81.09,1,5,0,2
26.76,17,6,0,59.88,2,5,0,0
6.78,17,5,0,20.5,1,5,1,3
9.24,7,5,0,21.09,2,5,0,1
9.38,10,3,0,29.96,2,1,0,1
11.93,7,4,0,18.82,2,3,1,2
12.41,18,1,0,46.52,1,2,0,2
16.79,8,2,0,48.5,1,4,0,0
5.64,16,3,0,19.06,1,5,0,4
21.05,21,3,0,47.9,1,5,0,4
5.86,6,5,1,19.98,2,3,0,4
10.0,16,0,0,16.57,1,3,0,0
15.6,14,6,0,28.06,1,1,0,3
24.1,19,5,0,48.78,1,1,0,4
22.44,14,1,0,40.18,1,1,0,4
19.72,12,5,0,39.98,2,4,0,1
5.52,21,2,0,10.92,1,1,0,1
16.86,8,4,0,61.54,2,5,0,3
3.54,9,6,0,10.1,1,1,0,2
11.94,12,2,0,24.47,1,4,0,0
12.99,17,4,0,51.14,1,1,0,4
2.15,10,2,0,3.97,1,1,1,0
8.95,15,6,0,19.77,1,5,0,1
28.71,17,5,1,67.51,2,5,1,0
28.66,13,2,1,81.13,1,5,0,1
11.22,20,5,0,14.67,0,1,1,0
2.25,6,6,0,6.04,2,5,0,1
6.19,8,5,1,18.96,1,3,0,0
12.37,7,1,0,26.34,2,2,0,4
28.49,10,5,0,57.01,1,2,0,4
5.09,6,0,0,16.86,1,5,0,3
23.14,15,2,1,61.16,0,4,0,0
4.15,15,6,0,12.0,1,5,0,2
29.46,10,3,0,102.34,0,5,0,3
12.07,20,3,0,23.71,0,1,0,0
23.48,13,3,0,42.33,2,4,0,2
10.94,22,6,0,33.14,1,5,0,4
19.2,17,0,0,60.57,1,3,1,4
6.57,17,5,0,20.65,1,2,0,4
5.23,6,2,0,11.17,1,3,1,2
28.2,9,4,0,72.61,1,3,0,1
27.61,13,4,0,37.49,1,3,1,0
26.74,6,6,0,50.0,2,4,0,3
19.14,20,1,0,41.77,1,4,0,3
24.44,6,0,0,59.73,1,4,0,4
3.0,16,2,0,8.29,0,2,0,1
10.71,7,5,0,17.13,1,1,0,0
10.1,6,3,1,25.4,1,5,0,0
19.43,17,0,0,68.72,1,5,0,3
11.32,21,0,0,24.13,1,1,0,3
5.31,15,2,0,18.42,0,5,0,3
18.3,20,6,0,22.96,2,3,1,0
24.62,22,5,1,68.63,1,2,0,3
12.08,15,6,0,25.22,2,5,0,0
4.84,8,6,0,16.99,1,2,0,4
6.7,21,1,1,16.18,2,1,0,1
7.89,11,6,0,18.98,2,5,1,3
9.7,8,5,0,16.82,2,2,0,0
19.64,14,1,0,41.01,1,3,0,4
18.43,16,1,0,38.21,1,3,0,2
21.19,18,3,1,74.2,1,1,0,4
11.51,9,3,0,41.86,1,4,0,1
24.9,13,2,1,72.78,1,5,0,4
6.92,18,5,1,25.74,1,3,0,3
14.6,15,6,0,30.38,1,3,0,3
24.23,7,1,0,38.55,1,1,0,2
6.22,13,2,0,12.17,0,3,0,0
4.19,11,1,0,17.23,1,5,0,4
26.63,21,0,0,41.62,1,1,0,2
10.94,22,4,0,22.8,1,2,0,3
20.83,11,4,0,25.7,2,1,0,0
1.74,18,1,1,6.65,1,5,0,0
21.01,19,2,0,58.6,2,5,0,1
10.17,15,3,0,18.44,1,2,1,3
2.62,16,5,1,5.13,2,1,0,0
18.68,18,1,0,76.98,1,5,0,1
7.98,17,1,0,24.73,2,5,0,1
12.22,14,5,0,27.16,1,2,0,3
3.34,9,6,0,7.74,2,4,0,0
5.27,12,3,0,7.69,0,1,1,0
9.64,7,1,0,28.5,1,5,0,4
3.6,12,0,0,5.93,1,3,0,0
27.41,14,3,1,63.86,1,2,0,1
1.18,10,0,0,7.55,1,4,1,2
15.03,20,4,0,34.08,2,4,0,3
4.57,9,5,0,13.11,1,2,0,2
9.92,12,3,0,18.29,1,4,0,0
27.86,13,6,0,59.98,1,5,0,1
5.69,22,3,1,18.14,1,4,0,2
29.01,18,2,0,70.29,1,1,1,3
6.97,16,2,0,20.48,2,3,0,4
22.51,6,5,0,52.13,1,5,0,2
16.85,7,6,0,27.53,1,2,1,4
26.65,22,3,0,33.87,1,3,1,0
17.07,10,4,0,58.33,1,5,0,0
16.5,11,6,0,36.39,1,3,0,3
6.67,12,1,0,20.85,1,4,0,4
5.82,20,5,0,16.26,0,2,1,4
27.58,21,6,0,49.63,2,2,0,3
10.51,18,5,0,21.82,1,1,0,2
11.79,10,6,1,34.71,2,4,0,3
23.03,8,2,0,63.51,1,1,0,0
10.83,8,4,0,32.34,1,1,0,4
28.61,19,5,0,61.37,1,4,0,1
22.4,21,4,0,48.59,1,5,0,1
18.33,22,5,0,25.03,1,1,0,0
26.55,9,2,0,103.73,1,3,0,4
2.44,18,1,0,17.4,2,5,0,4
8.45,13,2,0,22.92,1,4,0,3
14.49,10,5,1,45.4,2,2,0,2
7.58,7,4,0,21.73,1,5,0,3
22.57,20,0,0,26.42,1,1,1,1
27.66,7,2,0,54.42,1,3,0,4
13.29,16,4,1,41.71,1,4,0,2
10.92,18,6,0,29.7,1,2,0,3
28.88,15,6,0,55.37,1,3,0,2
13.9,8,2,1,66.58,1,2,0,1
15.18,10,5,0,43.57,0,4,0,2
11.2,8,6,0,33.66,1,5,0,4
27.38,11,4,0,43.7,1,1,0,2
17.5,18,1,1,61.46,2,4,1,2
23.1,15,4,1,66.3,1,3,0,3
24.54,13,6,1,61.63,2,5,0,2
10.91,8,6,0,26.24,1,2,0,2
13.58,22,3,1,39.82,1,5,0,1
25.61,13,0,0,58.51,1,5,0,2
11.53,15,5,0,28.39,1,3,0,3
24.02,7,4,0,36.44,2,1,0,3
28.29,17,6,0,82.23,1,5,0,4
19.07,11,5,0,44.9,1,5,0,1
22.51,7,2,0,40.72,0,1,0,0
24.35,8,2,1,79.27,1,1,0,4
25.51,22,4,0,44.95,2,2,0,2
12.46,12,3,0,21.24,2,2,0,1
2.49,10,6,1,14.2,1,1,0,4
12.65,6,4,0,32.36,1,4,0,3
20.54,13,1,0,31.19,2,1,0,1
14.06,17,3,0,38.04,1,2,1,1
22.72,19,6,0,33.28,2,3,1,2
11.35,21,6,0,22.16,1,3,0,1
19.41,15,5,0,46.18,1,5,0,1
6.41,20,4,1,14.28,2,3,0,0
22.73,20,6,0,42.64,1,2,0,2
16.83,15,5,0,25.83,1,3,1,1
6.92,12,6,0,15.63,1,4,0,1
9.47,8,0,0,30.22,1,1,0,0
22.71,7,3,0,31.31,1,1,0,0
15.0,11,4,1,40.34,1,2,0,3
7.26,14,0,0,16.9,1,5,1,2
29.05,15,4,0,30.64,1,1,1,0
21.74,9,1,1,92.19,1,3,0,1
28.76,8,2,0,92.89,2,4,0,0
13.39,14,5,0,32.07,2,5,0,4
14.78,22,4,0,34.1,1,5,0,3
27.04,19,3,0,82.6,1,5,1,3
16.23,15,4,0,27.15,1,1,0,2
21.51,18,4,0,88.59,2,5,0,3
8.31,17,4,0,33.6,1,2,0,2
13.96,6,6,0,29.28,2,3,0,4
4.58,11,4,1,15.85,1,4,0,1
6.97,18,6,1,27.73,1,3,0,4
1.03,18,3,0,7.74,1,2,0,2
2.14,9,3,0,10.14,1,2,0,2
29.34,7,4,0,54.44,1,3,0,2
8.03,20,6,0,14.01,1,1,0,1
20.24,17,2,1,75.14,1,2,0,2
25.33,12,4,1,78.42,0,5,1,4
16.97,18,5,1,41.0,1,4,1,1
5.44,22,5,0,17.57,1,4,0,4
22.12,9,3,1,87.96,2,2,0,1
18.41,19,5,1,59.52,1,5,0,2
22.21,18,5,0,47.25,2,3,0,1
23.32,8,1,0,49.37,1,4,1,0
29.29,19,4,0,99.31,1,5,0,4
17.63,20,4,0,39.5,0,5,0,0
10.91,8,4,1,40.36,2,1,0,0
19.81,6,4,0,34.07,1,2,0,2
2.98,22,0,0,9.31,1,5,1,2
27.02,8,4,0,87.05,2,3,0,0
4.46,19,6,0,12.08,1,4,0,1
10.51,8,3,1,48.29,1,1,0,2
24.66,18,6,0,55.62,1,3,0,4
18.32,20,3,0,31.89,2,4,0,0
